parent note,mid note,child note,count
Green notes , Plants,Candy cane sorrel,1
Green notes , Plants,Cantua,1
Green notes , Plants,Carapa guianensis,1
Green notes , Plants,Cassia moschata,1
Green notes , Plants,Castor,1
Green notes , Plants,Charlock,1
Green notes , Plants,Chayote,1
Green notes , Plants,Chebulic myrobalan,1
Green notes , Plants,Chinese banyan,1
Green notes , Plants,Chinese plumbago,1
Green notes , Plants,Citrullus,1
Green notes , Plants,Clethra barbinervis,1
Green notes , Plants,Clintonia udensis,1
Green notes , Plants,Colombian naranjilla,1
Green notes , Plants,Common devil's claw,1
Green notes , Plants,Common rush,1
Green notes , Plants,Common self-heal,1
Green notes , Plants,Cordia,1
Green notes , Plants,Corsican stonecrop,1
Green notes , Plants,Corydalis,1
Green notes , Plants,Cress,1
Green notes , Plants,Cymbopetalum penduliflorum,1
Green notes , Plants,Cypress spurge,1
Green notes , Plants,Dianthus tenuifolius,1
Green notes , Plants,Duranta,1
Green notes , Plants,Ericameria nauseosa,1
Green notes , Plants,Ericameria suffruticosa,1
Green notes , Plants,Eriogonum fasciculatum,1
Green notes , Plants,Erythroxylum coca,1
Green notes , Plants,Euphorbia hypericifolia,1
Green notes , Plants,Fittonia root,1
Green notes , Plants,Fringeleaf wild petunia,1
Green notes , Plants,Galega,1
Green notes , Plants,Gandaria,1
Green notes , Plants,Geniostoma borbonicum,1
Green notes , Plants,Giant hogweed,1
Green notes , Plants,Glechoma hederacea,1
Green notes , Plants,Gnaphalium polycephalum,1
Green notes , Plants,Grevillea,1
Green notes , Plants,Hawaiian ginger flower,1
Green notes , Plants,Hemizygia petiolata,1
Green notes , Plants,Henbane,1
Green notes , Plants,Hogweed,1
Green notes , Plants,honey euryops,1
Green notes , Plants,Horehound,1
Green notes , Plants,Hydnocarpus wightianus,1
Green notes , Plants,Indian cork tree,1
Green notes , Plants,Indian laurel,1
Green notes , Plants,Indian orange jessamine,1
Green notes , Plants,Ironwort,1
Green notes , Plants,Japanese laurel,1
Green notes , Plants,Japanese mahonia,1
Green notes , Plants,Japanese pieris,1
Green notes , Plants,Judas tree,1
Green notes , Plants,Kei apple,1
Green notes , Plants,Konjac,1
Green notes , Plants,Krameria root,1
Green notes , Plants,Kusum tree,1
Green notes , Plants,Lamiaceae,1
Green notes , Plants,Lemonwood,1
Green notes , Plants,Leucosidea sericea,1
Green notes , Plants,Lobelia,1
Green notes , Plants,Maguireothamnus speciosus,1
Green notes , Plants,Mahuwa,1
Green notes , Plants,Malosma,1
Green notes , Plants,Melia azedarach,1
Green notes , Plants,Mesua ferrea absolute,1
Green notes , Plants,Meum,1
Green notes , Plants,Milk thistle,1
Green notes , Plants,Milkwood,1
Green notes , Plants,Mimusops elengi,1
Green notes , Plants,Mohave yucca,1
Green notes , Plants,Monstera,1
Green notes , Plants,Moss campion,1
Green notes , Plants,Myrica pensylvanica,1
Green notes , Plants,Ocotillo,1
Green notes , Plants,Olearia argophylla,1
Green notes , Plants,Osyris,1
Green notes , Plants,Otostegia integrifolia,1
Green notes , Plants,Pacific serviceberry,1
Green notes , Plants,Pelargonium sidoides,1
Green notes , Plants,Plume thistle,1
Green notes , Plants,Podocarpus totara,1
Green notes , Plants,Pollia condensata,1
Green notes , Plants,Pomaderris kumeraho,1
Green notes , Plants,Prosopis alba,1
Green notes , Plants,Pseudowintera,1
Green notes , Plants,Psorothamnus arborescens,1
Green notes , Plants,Psorothamnus spinosus,1
Green notes , Plants,Psychotria elata,1
Green notes , Plants,Ragged lady absolute,1
Green notes , Plants,Rue,1
Green notes , Plants,Ruellia,1
Green notes , Plants,Ruizia cordata,1
Green notes , Plants,Sagina subulata,1
Green notes , Plants,Salvadora persica,1
Green notes , Plants,Santalum acuminatum,1
Green notes , Plants,Senna alata,1
Green notes , Plants,Silver cinquefoil,1
Green notes , Plants,Snake plant,1
Green notes , Plants,Snowberry,1
Green notes , Plants,Solomon's seal leaf,1
Green notes , Plants,Sophora,1
Green notes , Plants,St. Benedict's thistle,1
Green notes , Plants,Strobilanthes,1
Green notes , Plants,Tamarillo,1
Green notes , Plants,Teasel,1
Green notes , Plants,Thelesperma,1
Green notes , Plants,Tupelo tree,1
Green notes , Plants,Venus flytrap,1
Green notes , Plants,Viburnum carlesii,1
Green notes , Plants,Virola surinamensis,1
Green notes , Plants,Vitex,1
Green notes , Plants,Wacapou tree,1
Green notes , Plants,Water lobelia,1
Green notes , Plants,White fringetree,1
Green notes , Plants,White micromeria,1
Green notes , Plants,Wild basil,1
Green notes , Plants,Wild pear wood,1
Green notes , Plants,Winter honeysuckle,1
Green notes , Plants,Witch hazel,1
Green notes , Plants,Wrightia,1
Green notes , Plants,Ximenia americana,1
Green notes , Plants,Zantedeschia,1
Green notes , Rhubarb,Rhubarb,885
Green notes , Rhubarb,Rhubarb leaf,32
Green notes , Rhubarb,Ambre 84 accord,3
Green notes , Rhubarb,Green rhubarb,3
Green notes , Rhubarb,Wild rhubarb,2
Green notes , Rhubarb,Candied rhubarb,1
Green notes , Rhubarb,Chinese rhubarb,1
Green notes , Rhubarb,Rhubarb blossom,1
Green notes , Rhubarb,Rhubarb cupcake,1
Green notes , Rhubarb,Rhubarb punch,1
Green notes , Rhubarb,Rhubarb tea,1
Green notes , Smilax,Smilax,18
Green notes , Smilax,Smilax absolute,2
Green notes , Smilax,Smilax root,2
Green notes , Tea,Green tea,1252
Green notes , Tea,Tea,871
Green notes , Tea,Black tea,687
Green notes , Tea,White tea,522
Green notes , Tea,Earl Grey tea,136
Green notes , Tea,Jasmine tea,108
Green notes , Tea,Matcha,68
Green notes , Tea,Masala chai,66
Green notes , Tea,Lapsang Souchong tea,53
Green notes , Tea,Maté tea,52
Green notes , Tea,Oolong tea,47
Green notes , Tea,Ceylon tea,37
Green notes , Tea,Darjeeling tea,33
Green notes , Tea,Red tea,32
Green notes , Tea,Tea blossom,26
Green notes , Tea,Iced tea,25
Green notes , Tea,Rooibos tea,23
Green notes , Tea,Bergamot tea,21
Green notes , Tea,Assam tea,20
Green notes , Tea,Pekoe tea,17
Green notes , Tea,Rose tea,15
Green notes , Tea,Chinese tea,13
Green notes , Tea,Mint tea,10
Green notes , Tea,Chamomile tea,9
Green notes , Tea,Baihao Yinzhen tea,8
Green notes , Tea,Blue tea,8
Green notes , Tea,Lemon tea,8
Green notes , Tea,Pu-erh tea,8
Green notes , Tea,Spiced tea,7
Green notes , Tea,Herbal tea,6
Green notes , Tea,Butter tea,5
Green notes , Tea,Russian tea,5
Green notes , Tea,Fruit tea,4
Green notes , Tea,Genmaicha,4
Green notes , Tea,Gyokuro,4
Green notes , Tea,Hibiscus tea,4
Green notes , Tea,Raspberry tea,4
Green notes , Tea,Tea absolute,4
Green notes , Tea,Fig tea,3
Green notes , Tea,Keemun tea,3
Green notes , Tea,Longjing tea,3
Green notes , Tea,Osmanthus tea,3
Green notes , Tea,Peach tea,3
Green notes , Tea,Sage tea,3
Green notes , Tea,Vanilla tea,3
Green notes , Tea,Ginger tea,2
Green notes , Tea,Ginseng tea,2
Green notes , Tea,Indian tea,2
Green notes , Tea,Java tea,2
Green notes , Tea,Kukicha,2
Green notes , Tea,Lotus tea,2
Green notes , Tea,Mandarin orange tea,2
Green notes , Tea,Mango tea,2
Green notes , Tea,Moroccan tea,2
Green notes , Tea,Paraguayan tea,2
Green notes , Tea,Red clover tea,2
Green notes , Tea,Yellow tea,2
Green notes , Tea,Anise tea,1
Green notes , Tea,Apple tea,1
Green notes , Tea,Bai Mudan tea,1
Green notes , Tea,Blueberry tea,1
Green notes , Tea,Brown tea,1
Green notes , Tea,Bubble tea,1
Green notes , Tea,Grapefruit tea,1
Green notes , Tea,Himalayan tea,1
Green notes , Tea,Hōjicha,1
Green notes , Tea,Japanese tea,1
Green notes , Tea,Kashmiri chai,1
Green notes , Tea,Kombucha,1
Green notes , Tea,Lady Grey tea,1
Green notes , Tea,Lavender tea,1
Green notes , Tea,Marco Polo tea,1
Green notes , Tea,Marjoram tea,1
Green notes , Tea,Milk tea,1
Green notes , Tea,Neroli tea,1
Green notes , Tea,Oswego tea,1
Green notes , Tea,Passion flower tea,1
Green notes , Tea,Patchouli tea,1
Green notes , Tea,Pipol,1
Green notes , Tea,Rhubarb tea,1
Green notes , Tea,Root tea,1
Green notes , Tea,Rose hip tea,1
Green notes , Tea,Sencha,1
Green notes , Tea,Sobacha,1
Green notes , Tea,Suutei tsai,1
Green notes , Tea,Tea bisquits,1
Green notes , Tea,Tea bush wood,1
Green notes , Tea,Thai tea,1
Green notes , Tea,Violet tea,1
Green notes , Tea,Yunnan tea,1
Green notes , Vegetables,Cucumber,459
Green notes , Vegetables,Carrot,136
Green notes , Vegetables,Celery,68
Green notes , Vegetables,Lettuce,14
Green notes , Vegetables,Artichoke,7
Green notes , Vegetables,Beetroot,7
Green notes , Vegetables,Radish,4
Green notes , Vegetables,Bean,3
Green notes , Vegetables,Parsnip,3
Green notes , Vegetables,Purslane,3
Green notes , Vetiver,Vetiver,12845
Green notes , Vetiver,Haitian vetiver,986
Green notes , Vetiver,Java vetiver,235
Green notes , Vetiver,Bourbon vetiver,134
Green notes , Vetiver,Brazilian vetiver,76
Green notes , Vetiver,Indian vetiver,71
Green notes , Vetiver,Madagascan vetiver,34
Green notes , Vetiver,Tahitian vetiver,26
Green notes , Vetiver,Sri Lankan vetiver,23
Green notes , Vetiver,Wild vetiver,22
Green notes , Vetiver,Vetiver CO2,21
Green notes , Vetiver,Vetiver absolute,19
Green notes , Vetiver,Sumatra vetiver,15
Green notes , Vetiver,White vetiver,11
Green notes , Vetiver,Vetiveryl acetate,10
Green notes , Vetiver,Black vetiver,9
Green notes , Vetiver,Haitian vetiver Orpur®,8
Green notes , Vetiver,Thai vetiver,7
Green notes , Vetiver,La Réunion vetiver,5
Green notes , Vetiver,Indonesian vetiver,4
Green notes , Vetiver,Java vetiver absolute,4
Green notes , Vetiver,Hawaiian vetiver,3
Green notes , Vetiver,Laotian vetiver,3
Green notes , Vetiver,Vetiver leaf,3
Green notes , Vetiver,Vetiver Orpur®,3
Green notes , Vetiver,African vetiver,2
Green notes , Vetiver,El Salvadorian vetiver,2
Green notes , Vetiver,Hungarian vetiver,2
Green notes , Vetiver,Pakistani vetiver,2
Green notes , Vetiver,Seychelles vetiver,2
Green notes , Vetiver,Vetiver attar,2
Green notes , Vetiver,Acetyver,1
Green notes , Vetiver,Andean vetiver,1
Green notes , Vetiver,Burmese vetiver,1
Green notes , Vetiver,Chinese vetiver,1
Green notes , Vetiver,Colombian vetiver,1
Green notes , Vetiver,Dominican vetiver Orpur®,1
Green notes , Vetiver,East African vetiver,1
Green notes , Vetiver,Egyptian Vetiver,1
Green notes , Vetiver,Himalayan vetiver,1
Green notes , Vetiver,Jamaican vetiver,1
Green notes , Vetiver,Siam vetiver,1
Green notes , Vetiver,Yellow vetiver,1
Green notes , Violet leaf,Violet leaf,2426
Green notes , Violet leaf,Violet leaf absolute,171
Green notes , Violet leaf,Egyptian violet leaf,18
Green notes , Violet leaf,Egyptian violet leaf absolute,17
Green notes , Violet leaf,French violet leaf,10
Green notes , Violet leaf,Violet leaf absolute Orpur®,5
Green notes , Violet leaf,Grasse violet leaf,3
Green notes , Violet leaf,French violet leaf absolute,2
Green notes , Violet leaf,Indian violet leaf,2
Green notes , Violet leaf,Sweet violet leaf,2
Green notes , Violet leaf,Violet leaf Orpur®,2
Green notes , Violet leaf,Australian violet leaf,1
Green notes , Violet leaf,Italian violet leaf,1
Herbaceous notes , Absinth,Absinth,361
Herbaceous notes , Absinth,Absinthe wormwood,129
Herbaceous notes , Absinth,American absinthe,2
Herbaceous notes , Absinth,Black absinthe,2
Herbaceous notes , Absinth,French absinthe,2
Herbaceous notes , Absinth,Bitter almond blossom,1
Herbaceous notes , Absinth,Blue absinthe,1
Herbaceous notes , Angelica,Angelica,496
Herbaceous notes , Angelica,Angelica root,166
Herbaceous notes , Angelica,Angelica seed,88
Herbaceous notes , Angelica,Angelica flower,9
Herbaceous notes , Angelica,French angelica,3
Herbaceous notes , Angelica,Siberian angelica,3
Herbaceous notes , Angelica,Angelica absolute,2
Herbaceous notes , Angelica,Angelica leaf,2
Herbaceous notes , Angelica,Angelica root absolute,2
Herbaceous notes , Angelica,Dong quai,2
Herbaceous notes , Angelica,Angelica CO2,1
Herbaceous notes , Angelica,Angelica seed CO2,1
Herbaceous notes , Angelica,Candied angelica,1
Herbaceous notes , Angelica,French angelica root,1
Herbaceous notes , Angelica,Hungarian angelica,1
Herbaceous notes , Aniseed,Aniseed,1256
Herbaceous notes , Aniseed,Green anise,8
Herbaceous notes , Aniseed,Anisette,7
Herbaceous notes , Aniseed,Aniseed flower,6
Herbaceous notes , Aniseed,Sambuca,5
Herbaceous notes , Aniseed,Anise liqueur,4
Herbaceous notes , Aniseed,Anethol,3
Herbaceous notes , Aniseed,Anisaldehyde,3
Herbaceous notes , Aniseed,Ouzo,3
Herbaceous notes , Aniseed,Anise tea,1
Herbaceous notes , Aniseed,Aniseed biscuit,1
Herbaceous notes , Aniseed,Arak,1
Herbaceous notes , Aniseed,Canthoxal,1
Herbaceous notes , Aniseed,Egyptian aniseed,1
Herbaceous notes , Aniseed,Raki,1
Herbaceous notes , Aniseed,Turkish aniseed,1
Herbaceous notes , Arnica,Arnica,11
Herbaceous notes , Arnica,Arnica absolute,3
Herbaceous notes , Arnica,Arnica root,1
Herbaceous notes , Artemisia,Artemisia,810
Herbaceous notes , Artemisia,Mugwort,411
Herbaceous notes , Artemisia,Absinthe wormwood,129
Herbaceous notes , Artemisia,Sagebrush,51
Herbaceous notes , Artemisia,White genepi,12
Herbaceous notes , Artemisia,Annual wormwood,8
Herbaceous notes , Artemisia,Gray sagewort,7
Herbaceous notes , Artemisia,Moroccan artemisia,7
Herbaceous notes , Artemisia,Californean mugwort,4
Herbaceous notes , Artemisia,Moroccan mugwort,4
Herbaceous notes , Artemisia,Moroccan wormwood,3
Herbaceous notes , Artemisia,Sea wormwood,2
Herbaceous notes , Artemisia,Wormwood flower,2
Herbaceous notes , Artemisia,Indian wormwood,1
Herbaceous notes , Artemisia,Nepalese artemisia,1
Herbaceous notes , Artemisia,Roman wormwood,1
Herbaceous notes , Artemisia,Scandinavian wormwood,1
Herbaceous notes , Artemisia,South African artemisia,1
Herbaceous notes , Artemisia,Tunesian artemisia,1
Herbaceous notes , Artemisia,Wormwood absolute,1
Herbaceous notes , Basil,Basil,2498
Herbaceous notes , Basil,Holy basil,82
Herbaceous notes , Basil,Egyptian basil,29
Herbaceous notes , Basil,Thai basil,23
Herbaceous notes , Basil,Black basil,17
Herbaceous notes , Basil,Basil blossom,13
Herbaceous notes , Basil,Basil absolute,10
Herbaceous notes , Basil,Lemon basil,9
Herbaceous notes , Basil,Purple basil,8
Herbaceous notes , Basil,African basil,3
Herbaceous notes , Basil,Basil sorbet,3
Herbaceous notes , Basil,Comorian basil,3
Herbaceous notes , Basil,French basil,3
Herbaceous notes , Basil,Moroccan basil,3
Herbaceous notes , Basil,Tuscany basil,3
Herbaceous notes , Basil,Basil CO2,2
Herbaceous notes , Basil,Cinnamon basil,2
Herbaceous notes , Basil,Persian basil,2
Herbaceous notes , Basil,African blue basil,1
Herbaceous notes , Basil,American basil,1
Herbaceous notes , Basil,American basil,1
Herbaceous notes , Basil,Israelian basil,1
Herbaceous notes , Basil,Lemon basil,1
Herbaceous notes , Basil,Thai basil blossom,1
Herbaceous notes , Buchu,Buchu,78
Herbaceous notes , Camomile,Chamomile,843
Herbaceous notes , Camomile,Roman chamomile,125
Herbaceous notes , Camomile,Pineappleweed,18
Herbaceous notes , Camomile,Moroccan chamomile,10
Herbaceous notes , Camomile,Chamomile tea,9
Herbaceous notes , Camomile,Cape chamomile,7
Herbaceous notes , Camomile,Eriocephalus punctulatus,3
Herbaceous notes , Camomile,Chamomile CO2,2
Herbaceous notes , Camomile,French chamomile,2
Herbaceous notes , Camomile,Chamomile absolute,1
Herbaceous notes , Camphor tree,Camphor,139
Herbaceous notes , Camphor tree,Camphor tree,93
Herbaceous notes , Camphor tree,Camphor wood,7
Herbaceous notes , Camphor tree,Camphor leaf,6
Herbaceous notes , Camphor tree,Camphor blossom,1
Herbaceous notes , Cannabis,Cannabis,236
Herbaceous notes , Cannabis,Marijuana,23
Herbaceous notes , Cannabis,Hashish,17
Herbaceous notes , Cannabis,Italian cannabis,3
Herbaceous notes , Cannabis,Afghan hashish,1
Herbaceous notes , Cannabis,Black cannabis,1
Herbaceous notes , Cannabis,British cannabis flower,1
Herbaceous notes , Cannabis,Cannabis flower,1
Herbaceous notes , Cannabis,Cannabispirol,1
Herbaceous notes , Cannabis,,Indian...
Herbaceous notes , Celery,Celery,68
Herbaceous notes , Celery,Celery seed,49
Herbaceous notes , Celery,Indian celery,2
Herbaceous notes , Clary sage,Clary sage,1925
Herbaceous notes , Clary sage,Clary sage absolute,41
Herbaceous notes , Clary sage,French clary sage,30
Herbaceous notes , Clary sage,Russian clary sage,15
Herbaceous notes , Clary sage,Provençal clary sage,5
Herbaceous notes , Clary sage,French clary sage absolute,3
Herbaceous notes , Clary sage,Bulgarian clary sage,2
Herbaceous notes , Clary sage,Clary sage honey,1
Herbaceous notes , Clary sage,Moroccan clary sage,1
Herbaceous notes , Clary sage,Spanish clary sage,1
Herbaceous notes , Cress,Watercress,27
Herbaceous notes , Cress,Nasturtium,26
Herbaceous notes , Cress,Indian cress,4
Herbaceous notes , Cress,Cress,1
Herbaceous notes , Davana,Davana,705
Herbaceous notes , Davana,Davana blossom,5
Herbaceous notes , Davana,Davana absolute,2
Herbaceous notes , Eucalyptus,Eucalyptus,711
Herbaceous notes , Eucalyptus,Chinese eucalyptus,16
Herbaceous notes , Eucalyptus,Blue gum eucalyptus,11
Herbaceous notes , Eucalyptus,Eucalyptus absolute,9
Herbaceous notes , Eucalyptus,Lemon eucalyptus,9
Herbaceous notes , Eucalyptus,Eucalyptus blossom,7
Herbaceous notes , Eucalyptus,Eucalyptus olida,6
Herbaceous notes , Eucalyptus,Narrow-leaved peppermint,4
Herbaceous notes , Eucalyptus,Brazilian eucalyptus,2
